,0,1
2698,260811580,1940442
2699,260811220,1242137
2700,260811700,7241069
2701,260811420,861289
2702,260811510,1514293
2703,260811670,2596175
2704,260811860,1279603
2705,26081370,11506600
2706,260812400,9873225
2707,2604750,83785785
2708,26047220,40731911
2709,2604770,26163336
2710,26093510,25050310
2711,26093590,22850141
2712,261252000,26674184
2713,2601930,50328089
2714,2601950,32518998
2715,26115630,33158169
2716,26115320,9671550
2717,26123170,1674710
2718,26081540,838380
2719,26081110,24106042
2720,26081680,998100
2721,26081310,30346760
2722,260812060,29677015
2723,260812210,57174679
2724,2608110,3233802
2725,26081470,32102545
2726,260812440,1247269
2727,260812590,1411444
2728,260811690,1693033
2729,260812540,1070153
2730,260812130,12297560
2731,260811710,9242544
2732,260812140,10119924
2733,2604760,88829699
2734,26047230,34602351
2735,2604780,81459431
2736,26093440,12261917
2737,2609310,4846965
2738,26093560,5466400
2739,26019130,94354910
2740,26019120,93964863
2741,2611520,41473526
2742,26115490,4969748
2743,26115620,108721221
2744,26115210,11684098
2745,2615510,91518782
2746,26155310,58124565
2747,26011140,2601224
2748,26011120,2942564
2749,2601170,60347726
2750,26011110,81627832
2751,26045190,1880500
2752,2604540,93416415
2753,2604530,87020812
2754,26025150,5969955
2755,26025600,1539686
2756,26147110,39966361
2757,26147440,4664025
2758,26147610,5735657
2759,26147600,8729526
2760,26147510,1949524
2761,2601130,5781264
2762,26011190,79613877
2763,2601160,83058982
2764,2601140,74409379
2765,26011200,0
2766,2601120,92671000
2767,26045480,93511930
2768,26045210,2822007
2769,26045300,3017697
2770,26045420,2641980
2771,26025520,18550467
2772,26025260,1116681
2773,26025640,3979260
2774,26147670,2463107
2775,26147200,1184522
2776,26147410,1002174
2777,26147120,4755533
2778,26147650,3058984
2779,26101140,114941450
2780,2610150,180083725
2781,26011180,80665178
2782,26011130,29783838
2783,26011170,71545236
2784,2601180,31029961
2785,2601110,92263895
2786,26011160,2117902
2787,26045130,1176855
2788,26045350,3394887
2789,26045390,94781219
2790,26025570,22804346
2791,2602550,1769229
2792,26025130,2985092
2793,26025190,1959092
2794,26147220,54066357
2795,26147360,92337206
2796,26101110,475879
2797,2610140,93408510
2798,2610120,89844068
2799,2601150,11964023
2800,2601190,54358628
2801,26011150,880867
2802,26011100,82997261
2803,26045500,60600129
2804,26045380,89012994
2805,26025240,914360
2806,26025280,1711388
2807,26025650,91692949
2808,26147590,3563174
2809,26147370,9788825
2810,26147580,4377727
2811,26147340,22562384
2812,26101130,1032559
2813,26101210,142393584
2814,26101100,531672
2815,2604590,2995623
2816,2604570,2653044
2817,2604510,44690766
2818,26037150,5849622
2819,2603790,3367447
2820,26037260,3085202
2821,26025390,92468659
2822,26025160,2720658
2823,2602540,685208
2824,26025340,48845278
2825,26025210,6038896
2826,26153110,550717609
2827,2615390,386847007
2828,26153100,216553158
2829,2615340,311379850
2830,2615370,2441748
2831,2615360,984869
2832,26147310,76787808
2833,2614790,47286314
2834,26147660,2068526
2835,26101160,91673145
2836,26101150,92329204
2837,26101120,820703
2838,26045490,91170384
2839,26045430,70761393
2840,26045470,93471307
2841,26037190,9227190
2842,26037160,9266575
2843,26025590,38007670
2844,26025440,7318725
2845,26025230,1424820
2846,26025510,74651563
2847,26025530,90741019
2848,26025270,2448002
2849,2615380,1751437
2850,26153120,291073793
2851,2615310,378299330
2852,2615350,3071748
2853,26153130,0
2854,2615330,718548753
2855,2614750,17666279
2856,26147710,3577496
2857,2614770,4530014
2858,2615530,91435182
2859,26155260,90382876
2860,26155250,47611769
2861,26101180,47717326
2862,2610180,2112354
2863,26101220,0
2864,26045150,2008667
2865,26045160,5263101
2866,26045400,980911
2867,2604580,2995268
2868,2603720,13516730
2869,26037250,92497752
2870,26037180,90807322
2871,26025120,1221339
2872,26025620,81143348
2873,2602530,2164200
2874,26025320,2286111
2875,26025370,1747722
2876,26025540,9476764
2877,26025420,91598041
2878,2602560,2090540
2879,2615320,172151418
2880,26147250,91521002
2881,26147620,10841830
2882,2614710,1660609
2883,26147560,1672418
2884,26155110,3759643
2885,26155330,66143431
2886,2615570,3237408
2887,26101170,183402834
2888,2610170,2631203
2889,2604560,8275742
2890,26045310,2985318
2891,26037220,90904780
2892,26037200,91564895
2893,26037110,3026344
2894,2603780,4033800
2895,26025360,7020829
2896,26025140,26433096
2897,26025480,88102322
2898,2602510,1913115
2899,26025400,84291912
2900,26025170,1870769
2901,26025110,4188720
2902,26147230,7081811
2903,26147240,9961076
2904,26147540,1451734
2905,26147100,48181374
2906,26155210,5404142
2907,26155300,16873929
2908,26155180,951403
2909,2610160,40780116
2910,26045290,2772446
2911,2604520,49554804
2912,26045360,861665
2913,2603770,94248856
2914,26037140,18055153
2915,26037120,4429865
2916,26037240,92818767
2917,26025470,29369443
2918,26025630,5504827
2919,26025490,92350630
2920,26025560,57883316
2921,26147720,45470
2922,26147640,99010884
2923,26147280,4722565
2924,26147570,2806636
2925,2615550,35423062
2926,26155140,2742403
2927,26155160,1282669
2928,2610110,48159367
2929,2610190,912403
2930,26045280,29003288
2931,26045340,2311701
2932,26045450,4217006
2933,26037170,90962888
2934,26037100,8176772
2935,26037320,91986744
2936,2602590,26750423
2937,26025180,3990105
2938,26025430,91681457
2939,26025580,93274889
2940,26025410,92040368
2941,26147490,1605628
2942,26147300,3617643
2943,26147480,2799989
2944,26155170,3894202
2945,2615590,64911113
2946,26155280,94247224
2947,26041120,33079978
2948,2604190,9582767
2949,26041160,168388913
2950,26041200,280439491
2951,26041210,434007466
2952,26041220,431515852
2953,26041110,17922189
2954,26041170,413899294
2955,2604110,55266
2956,2604120,217138571
2957,26041190,10779082
2958,26101200,91747430
2959,26101190,86888698
2960,2610130,92317324
2961,26045440,13646952
2962,26045220,3938014
2963,26045100,93307585
2964,26037230,92275136
2965,26037270,4165563
2966,26037300,44702751
2967,26025220,3428033
2968,26025300,26798658
2969,26025100,2608355
2970,2602520,2798782
2971,26025550,6734722
2972,26147190,69359303
2973,2614730,96152531
2974,26147400,92524399
2975,2615520,92179845
2976,26155100,96582636
2977,2615540,45183668
2978,26041180,2086408
2979,26041130,98782138
2980,26045410,6478624
2981,26045200,2452467
2982,26045460,94342343
2983,26037310,47256074
2984,2603730,29221738
2985,2603740,21905817
2986,26025350,8229291
2987,26025200,5014841
2988,26025380,9526423
2989,26147350,3059155
2990,2614720,2045862
2991,26147130,52420
2992,26155270,65106440
2993,26155150,1920796
2994,26155240,33026084
2995,2604130,117798851
2996,2604160,154693152
2997,26041140,22575227
2998,2604150,61580103
2999,2604170,152751758
3000,2604140,175231055
3001,26045370,1776651
3002,26045510,19000126
3003,26045240,1412101
3004,26045230,3013989
3005,2603710,17722632
3006,2603750,94610134
3007,2603760,83891432
3008,26037280,2774997
3009,26025250,1738543
3010,26025290,776065
3011,2602570,84512661
3012,2614740,87173804
3013,2614780,48233672
3014,26147330,18485978
3015,26147180,40239726
3016,26147460,1275049
3017,26147630,642142
3018,26147290,8210084
3019,26147390,47758907
3020,26155120,64120629
3021,2615580,2212268
3022,26155290,80100975
3023,2604180,1427901
3024,26041150,122601203
3025,26041100,4463998
3026,26041250,0
3027,26041240,67188162
3028,26045330,42771906
3029,26045260,23860865
3030,26045250,8755759
3031,26037130,31627052
3032,26037290,87898774
3033,26037210,91112845
3034,26025450,34313197
3035,2602580,63714908
3036,2614760,18143846
3037,26147500,2117131
3038,26147430,6736475
3039,26147680,43242466
3040,26147320,92710200
3041,26147380,38648679
3042,26155230,7555087
3043,26155130,92174821
3044,26041230,35139612
3045,26045120,7690009
3046,26045180,4320434
3047,2604550,88084853
3048,26045320,45650123
3049,26045520,9731300
3050,26045140,1396174
3051,26025500,93805110
3052,26025330,1383796
3053,26025610,49236246
3054,26147420,4559736
3055,26147450,6681440
3056,26147210,24366382
3057,26147260,6386111
3058,26147170,52109518
3059,26147550,2050650
3060,26147150,48846471
3061,26147470,92400393
3062,26155200,49449712
3063,26155320,29131401
3064,26045110,12604332
3065,26045270,53732880
3066,26045170,1486252
3067,26025460,11888225
3068,26025310,3897216
3069,26147270,18398929
3070,26147530,2223481
3071,26147160,23961319
3072,26147140,13801675
3073,26147520,2251106
3074,26147700,96790994
3075,26147690,57099057
3076,26155220,27005108
3077,26155190,2745588
3078,2615560,8270725
3079,2606710,6287660
3080,26067180,30215609
3081,2606730,2886062
3082,26159170,2675070
3083,26159150,90828576
3084,2615910,51460463
3085,26159280,85863001
3086,26099630,2764603
3087,260991400,54180181
3088,26099140,5749462
3089,260991390,40554815
3090,260991160,1623273
3091,260991740,1602177
3092,260991770,675522
3093,260991850,1349702
3094,260991790,1437096
3095,260991810,1235825
3096,260991800,663571
3097,260991880,1133363
3098,260992460,1827519
3099,260992440,1465503
3100,260992420,963182
3101,260992530,1350502
3102,260993270,677835
3103,2609990,1384818
3104,260993310,1412838
3105,260993500,5041184
3106,260993300,890287
3107,260993370,1180527
3108,260990024,304170
3109,26099000002,20672780
3110,2609900001,1147208
3111,26099n0002,1184307
3112,260990003,1296744
3113,26091210,91651532
3114,26091120,25953499
3115,2609180,20548763
3116,2606790,91214421
3117,2606720,3054400
3118,26067280,3818533
3119,26067120,7905612
3120,26067160,86775347
3121,26159230,48026414
3122,26159310,2387177
3123,260991240,1020125
3124,26099200,3297126
3125,260991210,2316908
3126,260992150,2621997
3127,260991890,1129401
3128,26099530,2177249
3129,260991840,1026143
3130,26099920,1723756
3131,260992010,2560113
3132,260992550,5315309
3133,260992540,2712731
3134,260992520,639393
3135,260992510,708686
3136,260992500,873871
3137,260993360,1917934
3138,260993350,735664
3139,260993460,983925
3140,260993400,669795
3141,260990004,1122800
3142,260990005,2582519
3143,260990006,5875749
3144,260990007,1315229
3145,260990008,930220
3146,26091260,123116888
3147,26091360,103739287
3148,26067240,93383226
3149,26067210,92599821
3150,26067260,80218646
3151,26067190,41370404
3152,26159160,91020977
3153,26159350,0
3154,26159110,87826450
3155,260991250,1625740
3156,260991270,1139878
3157,260991260,1134893
3158,260991320,2390153
3159,260991280,1051885
3160,260991900,7784950
3161,260992030,5170200
3162,260992120,5302292
3163,260992130,5209456
3164,260991940,5154894
3165,260992560,1826198
3166,260992480,1554461
3167,260992470,1029757
3168,260992570,1674779
3169,260992490,2624817
3170,260993390,2137239
3171,260993380,1272528
3172,260993520,527567
3173,260993510,957186
3174,260993530,1265153
3175,260990009,2284832
3176,260990010,1384321
3177,260990011,5142963
3178,260990013,1822710
3179,26091110,44380595
3180,26091290,94542615
3181,26091390,5038659
3182,2606770,23563536
3183,2606760,52505561
3184,26067130,819282
3185,26159320,30349276
3186,26159340,88364776
3187,26099290,3500844
3188,260991290,905837
3189,26099210,1308077
3190,260991310,1013408
3191,260991910,4559641
3192,260992700,1244295
3193,260992000,7165121
3194,260992610,2080065
3195,260992670,2547976
3196,260992660,2960169
3197,260992590,1308758
3198,260992640,1027304
3199,26099370,602139
3200,260993705,5156904
3201,260993470,561325
3202,260993450,795940
3203,260993560,804087
3204,260993570,776217
3205,260993580,670131
3206,260990014,1895445
3207,260990015,1014771
3208,260990016,559113
3209,260990017,906713
3210,260990018,1269252
3211,26091160,64843370
3212,26091280,109052270
3213,26091430,29120806
3214,26067170,92152064
3215,26067110,26045869
3216,26067220,2217161
3217,26159290,2303302
3218,26159240,4961333
3219,26159210,87355889
3220,26099550,3781205
3221,26099660,2016249
3222,26099310,1749881
3223,260991920,2895007
3224,260992690,1473439
3225,260992710,1699266
3226,260992600,1735122
3227,260992580,1459811
3228,26099260,1130553
3229,260992650,1312955
3230,260992680,2958210
3231,260993480,1044787
3232,26099440,1257652
3233,260990019,1952202
3234,260990020,503476
3235,260990021,813344
3236,260990022,1294480
3237,260990023,2936976
3238,260990025,2681807
3239,26091250,11927985
3240,26091240,53330565
3241,2609140,4358810
3242,26091180,108855591
3243,2615930,14371147
3244,26159270,89224043
3245,26159260,14816316
3246,260991430,39317450
3247,26099n10,47815424
3248,260991330,1213699
3249,26099270,754673
3250,26099390,1492876
3251,260993706,14738089
3252,260991350,2656110
3253,260991930,2097310
3254,260991990,2513179
3255,260992140,2525071
3256,260991950,2283937
3257,260992070,2134836
3258,260993707,1397705
3259,260992720,683815
3260,260992770,1095359
3261,260992730,869870
3262,260992740,815445
3263,260992760,678609
3264,260992750,1149072
3265,26099350,1454873
3266,26099610,2316506
3267,260993540,1226690
3268,260990026,1752882
3269,260990027,835112
3270,260990028,1104230
3271,26091410,32569657
3272,2609110,3927572
3273,26009110,92821984
3274,26009160,91940331
3275,2615960,10321959
3276,26159300,4022318
3277,26159190,3447592
3278,26099n20,46662411
3279,2609950,14498909
3280,2609980,1264779
3281,26099100,367089
3282,2609970,518824
3283,260991370,2414905
3284,260991380,2822110
3285,26099240,8159416
3286,26099150,2511034
3287,260992020,983211
3288,260992080,1353022
3289,260991970,1421926
3290,260991980,1648816
3291,260992800,1288555
3292,260992790,641094
3293,260992780,2058579
3294,260993240,991459
3295,260992810,1317988
3296,26099280,1128441
3297,260993600,5205311
3298,260993640,5922362
3299,260993610,28300401
3300,26099460,269953
3301,26113140,90055655
3302,26091100,5213269
3303,26091380,3517909
3304,26091200,5674160
3305,26009140,88961482
3306,2600950,90230638
3307,2600940,89883801
3308,26069150,86490165
3309,26069190,0
3310,26069120,134604579
3311,2606950,7358688
3312,2606990,29179387
3313,26069170,2550074
3314,2606940,89732436
3315,2606960,90337726
3316,2606970,8855488
3317,26159120,87824856
3318,26159220,41651645
3319,26099990,13288588
3320,260991000,3380898
3321,26099130,5200231
3322,26099960,5166223
3323,260993630,14796969
3324,26099230,1639521
3325,26099220,5071010
3326,260993120,1364820
3327,260991440,608827
3328,260992040,1541482
3329,260992060,5336877
3330,260992110,2356054
3331,260992050,3404237
3332,260993650,2006130
3333,26099360,1376746
3334,26099320,842974
3335,260993020,574828
3336,260993010,576211
3337,260993250,911277
3338,260993030,695889
3339,26099410,1695519
3340,26099540,827561
3341,26099420,1519639
3342,26099430,1011060
3343,2611340,88611676
3344,2611360,89272740
3345,26113170,91972105
3346,26091300,74322695
3347,26091340,87229334
3348,2600910,116401030
3349,2600980,41965537
3350,2600970,62517152
3351,26009150,39088472
3352,2606980,259552671
3353,26069160,4451055
3354,26069110,134059162
3355,2606930,73600308
3356,26069140,93062058
3357,26069180,187615314
3358,26069100,18425040
3359,26159130,33205283
3360,26159140,57240013
3361,260991010,1324650
3362,26099980,2558005
3363,260991020,1734813
3364,26099470,1239594
3365,260991500,1112181
3366,260991490,622240
3367,260991450,707996
3368,260991480,1545335
3369,260991460,1217037
3370,26099750,870878
3371,260993620,2517532
3372,260992090,2630840
3373,260992100,1007909
3374,260992175,1112828
3375,260992620,1679053
3376,260993000,2641488
3377,260992820,571327
3378,260992890,646021
3379,260992830,725624
3380,260992880,549512
3381,260992840,1068901
3382,26099510,1978360
3383,26099490,1251963
3384,26099640,929524
3385,26099850,2314763
3386,26113160,91564969
3387,2611330,91765221
3388,26091310,19250503
3389,26091140,42813726
3390,26091220,84640635
3391,2600920,71232021
3392,26009130,66206654
3393,2600930,91466832
3394,26009100,88702675
3395,26009170,0
3396,2600960,18336920
3397,26069130,91359129
3398,2606920,53411458
3399,2606910,57560252
3400,2615980,89028810
3401,26159100,87299402
3402,26099330,1664100
3403,260991300,1689461
3404,260991030,1045761
3405,26099940,1998416
3406,260991820,1258725
3407,26099700,1191674
3408,260991470,669357
3409,260991730,1316156
3410,260991530,1295033
3411,260991520,795044
3412,26099170,2435906
3413,260992180,5030949
3414,260993716,961066
3415,260992250,1093381
3416,260992630,994301
3417,260992870,935020
3418,260992850,657200
3419,260992860,1470554
3420,260992920,2563307
3421,260992900,717236
3422,260992910,649750
3423,260992930,653393
3424,26099560,1401124
3425,26099480,1208415
3426,26099500,1889153
3427,26099620,937054
3428,26099580,1711597
3429,2611370,91094596
3430,2611350,92133163
3431,26113100,2706256
3432,26091350,92887053
3433,2609150,2558195
3434,26009120,91417207
3435,2600990,90891335
3436,2615940,13436512
3437,26159330,14751590
3438,260991040,415601
3439,26099ZZZZZZ,46052
3440,260991650,1720790
3441,260991050,48216551
3442,260991410,3331519
3443,260991420,3417689
3444,260991510,1407936
3445,260991620,1377201
3446,260993130,1568933
3447,260991550,680736
3448,260991560,468684
3449,260991540,866663
3450,260991580,3125230
3451,260992190,1149900
3452,260992210,3751967
3453,260992200,2034931
3454,260992270,1445925
3455,260993550,968125
3456,260992940,1232678
3457,260992980,1345668
3458,260993090,1087965
3459,260993100,689013
3460,260993110,1670082
3461,260992950,1044011
3462,260992970,856164
3463,26099600,2210374
3464,26099570,1072207
3465,26099590,320066
3466,26099680,1100099
3467,26099690,781025
3468,26099710,1051445
3469,2611310,93012132
3470,26113110,3241303
3471,26113150,91967219
3472,26091230,13463777
3473,26091270,5489568
3474,26091170,90859029
3475,26085110,91864870
3476,2608560,89925972
3477,2608570,1149535
3478,26085120,37146633
3479,2608590,188562964
3480,26085150,89695463
3481,26085170,967225
3482,26085190,91409382
3483,26085100,90401246
3484,260991060,45469072
3485,260991220,5077041
3486,260991070,1087923
3487,260991080,2585999
3488,260991570,2709081
3489,260993180,681555
3490,260991610,343837
3491,260991630,788135
3492,26099880,1752390
3493,26099890,473960
3494,26099870,1081246
3495,260991600,1708134
3496,260992220,2101629
3497,260992260,1432083
3498,260992280,1712891
3499,260992300,444702
3500,260992960,494638
3501,260992990,490981
3502,260993590,1648520
3503,2609930,3589032
3504,2609940,20555673
3505,26099720,1250992
3506,26099730,787445
3507,26099800,621864
3508,260993702,16064030
3509,26099760,721303
3510,2611320,92048253
3511,26113130,93003791
3512,26113120,186266673
3513,26067250,90857125
3514,26067150,3189698
3515,26085140,2317313
3516,2608530,95473612
3517,2608520,92241955
3518,2608510,91715740
3519,260991150,10727278
3520,260991180,1995511
3521,260991090,1158784
3522,260991230,2388079
3523,260993708,1232430
3524,260991590,1785333
3525,260991640,1614106
3526,260991830,2090957
3527,260993230,605554
3528,260993170,1271989
3529,260992360,1833302
3530,260992240,861204
3531,260992320,1552288
3532,260992330,1365326
3533,26099340,1273848
3534,26099520,1454735
3535,260993050,1189401
3536,260993040,1111741
3537,260993700,57784241
3538,26099820,1061927
3539,26099780,698164
3540,26099810,807675
3541,2611380,92149038
3542,2611390,81771367
3543,2613370,96809285
3544,2609190,48800578
3545,26091370,3646977
3546,2607190,1729432
3547,2607160,396596204
3548,26071140,327410446
3549,26067140,1607292
3550,26067310,93087583
3551,2606750,14769271
3552,2606740,107611663
3553,2608580,87841424
3554,26085130,50376690
3555,2608540,94384415
3556,2608550,91965817
3557,26159200,86414310
3558,26099180,3026288
3559,26099110,2759043
3560,26099190,5192430
3561,26099250,1533307
3562,26099450,1125355
3563,26099380,1196543
3564,26099300,2683838
3565,260991870,1077992
3566,260991660,807779
3567,260991690,886770
3568,260992310,4192594
3569,260992350,4038875
3570,260992290,317555
3571,260993260,3290347
3572,260993060,467751
3573,260993320,764757
3574,260993070,1109630
3575,260993330,675414
3576,260993080,251421
3577,2609960,973121
3578,260993701,56538452
3579,26099830,674355
3580,26099910,1295862
3581,26099860,2105219
3582,26099900,1702093
3583,26099930,912035
3584,2609120,2001426
3585,26091330,105826215
3586,26091420,58617252
3587,2609130,3135635
3588,2607170,6240533
3589,26071130,148515675
3590,2607110,325625571
3591,26067230,89929687
3592,26067300,93718285
3593,2606780,92550521
3594,26085160,92504508
3595,26085180,89587094
3596,2615970,27199706
3597,2615920,37662744
3598,2615990,4727963
3599,26099160,1367774
3600,26099120,2481610
3601,260991140,1216173
3602,260991100,1303228
3603,260991110,820274
3604,260991190,1186884
3605,260991700,1589558
3606,260991860,784784
3607,260991670,1595044
3608,260991680,1204038
3609,26099790,1702623
3610,260992370,2584575
3611,260992340,1216407
3612,260992410,1513094
3613,260992430,4594708
3614,260993150,658008
3615,260993140,519621
3616,260993160,1310829
3617,260993210,586506
3618,260993200,676036
3619,260993190,558110
3620,260993220,683563
3621,26099970,1871027
3622,26099950,2384837
3623,260993710,0
3624,260993711,2752958
3625,260993712,0
3626,26091130,12151261
3627,2609170,67358826
3628,2609160,4735443
3629,26091320,74201734
3630,2607180,5467667
3631,26071100,4006565
3632,26067270,2721799
3633,26067200,21452955
3634,26067290,83337855
3635,26067100,47804972
3636,26159180,88627863
3637,2615950,24506127
3638,26159250,70947251
3639,260991120,1322714
3640,260992170,1366097
3641,260992160,2489719
3642,260991200,1506404
3643,260991130,977284
3644,26099670,2605436
3645,260993703,15422825
3646,260991710,1577891
3647,260991720,1487087
3648,260991750,578338
3649,260991760,1863972
3650,260992400,1180826
3651,260992390,726804
3652,260992380,663280
3653,260992450,1460698
3654,26099400,1179260
3655,260993410,747073
3656,260993440,759884
3657,260993340,718107
3658,260993430,917014
3659,260993420,365660
3660,260993704,1406315
3661,260993280,633777
3662,261637200,1185036
3663,261637330,1461075
3664,260990012,4317440
3665,260990000,2705913
3666,26091150,4158000
3667,26091190,99279672
3668,26091400,2544220
3669,2607120,3693882
3670,26071110,617244680
3671,26071150,469789995
3672,2607140,592605676
3673,2607130,8885107
3674,2607150,4216729
3675,26071120,108244172
3676,260651000,2249507
3677,260651140,93971646
3678,26065420,1213104
3679,260651180,37998513
3680,26065710,1540841
3681,26065900,1664772
3682,26065290,356222
3683,260651110,46179967
3684,2608910,61039704
3685,26089140,0
3686,2608970,73381942
3687,2608960,91274123
3688,2608940,30635122
3689,26089130,908344
3690,2608990,127310569
3691,2614140,174850071
3692,2614170,92127241
3693,26141170,2134065
3694,2615710,136606932
3695,26157220,90414203
3696,2615790,47469192
3697,26065200,1382488
3698,26065810,4730918
3699,26065580,1359500
3700,26065660,1488010
3701,26065170,250473
3702,2606570,12283190
3703,26065490,4768634
3704,26065110,3583077
3705,26065130,9693529
3706,26089110,68358559
3707,26089100,117435482
3708,2608930,79486311
3709,2614180,87838651
3710,26141190,0
3711,26141120,91017851
3712,26141160,5559518
3713,26157190,65597514
3714,26157110,45648974
3715,26157100,45006283
3716,260651160,4108339
3717,26065340,3570910
3718,26065680,2547578
3719,260651120,35566235
3720,2606580,6008825
3721,26065140,1773744
3722,2608920,71811875
3723,26089120,63524758
3724,2608950,20999456
3725,26133160,87044365
3726,2614130,92492189
3727,2614120,159161026
3728,26141150,87053224
3729,26141180,4021340
3730,26157160,90185594
3731,2615750,32047380
3732,26157210,90191833
3733,26157180,6716117
3734,26065440,6157738
3735,26065910,4002058
3736,26065180,675627
3737,26065820,3389774
3738,260651020,1951334
3739,26065880,6291097
3740,26065960,2401549
3741,2608980,93041078
3742,2611940,175160225
3743,2611930,176919992
3744,2611990,179154306
3745,2613360,91702429
3746,26133150,85197966
3747,26133170,95908732
3748,2613380,90655743
3749,2613390,91010421
3750,2602390,6506148
3751,26157310,88859722
3752,26157290,45658398
3753,2615740,54608221
3754,260651090,34254024
3755,26065100,2574612
3756,2606560,85161060
3757,26065210,3916325
3758,26065950,1811653
3759,26065360,2255079
3760,26065500,3114041
3761,26065790,1685385
3762,2602990,7890661
3763,26029190,79330888
3764,2602960,1620438
3765,2611910,170047667
3766,2611970,208988375
3767,2611960,144781774
3768,2611980,177458337
3769,2613350,90683137
3770,26133100,95854399
3771,26023150,50656165
3772,26023170,54298836
3773,2602340,3541331
3774,2602370,54965782
3775,26157170,15116938
3776,26157240,39351122
3777,26157150,90720016
3778,26065310,1869811
3779,26065260,904173
3780,26065240,1211306
3781,26065570,1346355
3782,26065480,2291871
3783,2606530,35619843
3784,26065930,10404770
3785,260651080,93535593
3786,2602940,92058023
3787,26029200,88227456
3788,2611920,90701856
3789,2611950,92638997
3790,26133120,90141717
3791,2613320,89298881
3792,2613310,96690420
3793,26023210,89666845
3794,2602380,3739130
3795,26023160,92710656
3796,2615760,93182087
3797,26157200,90038190
3798,26157250,91377123
3799,26105220,1949949
3800,2610550,91709751
3801,26105190,8493102
3802,2610560,100535863
3803,26105230,88622381
3804,26105270,0
3805,26105120,1783690
3806,260651070,3737045
3807,26065270,2604551
3808,26065160,7858920
3809,260651060,3273535
3810,26065530,1288208
3811,26065940,8046996
3812,26065550,928695
3813,26065230,1738574
3814,2616570,86423275
3815,2616580,79669284
3816,26165170,92614892
3817,26165100,91572708
3818,26029140,66245531
3819,26029160,47028424
3820,2602930,90059550
3821,2602910,40268178
3822,26133110,91950975
3823,26133180,89499626
3824,26133140,5359943
3825,26023130,54428441
3826,2602360,92269143
3827,2602330,92781522
3828,2615780,43891524
3829,26157270,5494775
3830,2615730,30277050
3831,26157320,50031876
3832,2610510,74487
3833,2610540,90234965
3834,26105170,97028524
3835,26105250,33023238
3836,26105200,91218792
3837,26105260,93072682
3838,26105100,93298750
3839,2610570,126210380
3840,26065410,1544218
3841,26065430,1313077
3842,26065330,84617066
3843,26065740,2534503
3844,260651050,1233788
3845,26065120,12372628
3846,26065250,529166
3847,26065840,92805489
3848,26165160,88873380
3849,2616590,91335762
3850,26165180,93347370
3851,2616510,91935048
3852,2616550,6506693
3853,26165130,93794978
3854,2616560,88365344
3855,2616530,8540153
3856,2616520,93299226
3857,26165120,84333180
3858,26165200,94633177
3859,26029100,28593342
3860,26029120,77933713
3861,26029110,66872231
3862,2613340,84839461
3863,26133130,88651695
3864,2613330,5746472
3865,2602310,92018566
3866,26023200,44373944
3867,26023180,85946192
3868,26157280,45109622
3869,26157130,91680970
3870,26157330,8122
3871,26105140,2139103
3872,2610520,67871970
3873,26065300,2028863
3874,2606590,15643295
3875,260651040,9505560
3876,26065980,2855066
3877,2606550,47342679
3878,26065380,456113
3879,260651010,3790314
3880,26065630,2198674
3881,26065540,1434001
3882,26165110,93202387
3883,26165190,83459938
3884,26165150,4037075
3885,2616540,2845679
3886,26029150,85414285
3887,26029130,89009541
3888,2602350,89659172
3889,26023220,91815275
3890,2615720,58481569
3891,26157120,91787128
3892,2615770,92205361
3893,26105130,1214102
3894,26105180,28124948
3895,2610530,91718607
3896,2610580,38899861
3897,26065690,1561364
3898,26065390,1828679
3899,26065750,5717171
3900,26065600,1623933
3901,260651150,2216631
3902,26065780,1808174
3903,26065760,591167
3904,26165140,94560620
3905,2602950,2161228
3906,2602920,10437819
3907,2602980,15382231
3908,26029210,188272628
3909,26023100,3385916
3910,26023190,46886843
3911,26023140,90815450
3912,26023120,71508722
3913,26157230,52421030
3914,26157300,84265923
3915,26105210,5545448
3916,26105160,716672
3917,26105240,93808699
3918,2610590,32073318
3919,2606540,46958383
3920,26065350,2203170
3921,26065610,1836338
3922,26065320,4613618
3923,26065280,1837380
3924,2602970,1518638
3925,26023110,6997739
3926,2602320,92542223
3927,26157140,91335981
3928,26157260,84930889
3929,26105110,1983858
3930,26105150,884233
3931,2613180,121213336
3932,26131130,283380899
3933,2613120,47387855
3934,26131100,223824625
3935,2613190,273927308
3936,26131140,499587203
3937,26065150,2307359
3938,260651100,57579846
3939,260651030,1629883
3940,26065800,83671007
3941,26065560,1338953
3942,26065590,1415564
3943,26065450,2068097
3944,260651170,37345120
3945,26065870,5820805
3946,2612740,90050769
3947,2613130,207828210
3948,2613170,171940816
3949,2613160,582150562
3950,2613110,308044
3951,2613150,147464111
3952,26131170,0
3953,26131150,240215998
3954,26065920,5293547
3955,2606510,29049486
3956,26065670,1286855
3957,26065700,965820
3958,260651130,75453095
3959,26065510,1996713
3960,26065370,1444903
3961,2600170,0
3962,2600140,64565058
3963,2600150,92419113
3964,26137110,179102927
3965,26131120,182354563
3966,2613140,90520108
3967,26131160,324019762
3968,26065620,4571665
3969,26065190,1222128
3970,26065720,3757759
3971,26065470,3205776
3972,26065890,3425148
3973,26065770,2883789
3974,26065220,803030
3975,2606520,27524645
3976,2600180,181148018
3977,2600110,148951223
3978,2600130,177131217
3979,26001120,369491904
3980,2600160,78545050
3981,26001110,183363513
3982,26001100,184795687
3983,2600190,90461333
3984,2600120,174717512
